js-analytics-click href,photo-box-img src,user-display-name,user-location,friend-count,friend-count 2,review-count,review-count 2,photo-count,icon_svg href 3,photo-count 2,is-elite,is-elite href,arrange href,icon_svg href 4,action-link_label,arrange href 2,action-link_label 2,arrange href 3,action-link_label 3,arrange href 4,action-link_label 4,arrange href 5,action-link_label 5,arrange href 6,action-link_label 6,offscreen src,rating-qualifier,review-content,voting-intro,vote-type,count,vote-type 2,count 2,vote-type 3,count 3,u-space-b3,u-space-b3 src,u-space-b2,ybtn,js-maybe-later-button,chiclet-link href,tooltip,review-tags_item,icon_svg href 14
https://www.yelp.com/user_details?userid=AFGPdJgVP0EnmOxZnC-fJA,https://s3-media1.fl.yelpcdn.com/photo/gXdZfGdcwnv4sfa4Q5ChWA/60s.jpg,Sophie P.,"Boston, MA",friends,1016,reviews,406,photos,[object Object],1688,Elite ’18,https://www.yelp.com/elite,https://www.yelp.com/biz_share/jImBrAd65LeLWne9lfK2tg/review/WEnb4tZBuq9D-AOu0lkHbg,[object Object],Share review,javascript:;,Embed review,https://www.yelp.com/thanx?complimentable_id=WEnb4tZBuq9D-AOu0lkHbg&complimentable_type=REVIEW&previous_url=https%3A%2F%2Fwww.yelp.com%2Fbiz%2Fthe-wormhole-coffee-chicago%3Fstart%3D100&user_id=AFGPdJgVP0EnmOxZnC-fJA,Compliment,https://www.yelp.com/mail?action_send_form=1&dst=AFGPdJgVP0EnmOxZnC-fJA&return_url=https%3A%2F%2Fwww.yelp.com%2Fbiz%2Fthe-wormhole-coffee-chicago%3Fstart%3D100,Send message,https://www.yelp.com/following_user/add?dst_user_id=AFGPdJgVP0EnmOxZnC-fJA&previous_url=https://www.yelp.com/biz/the-wormhole-coffee-chicago?start=100,Follow Sophie P.,https://www.yelp.com/following_user/remove?dst_user_id=AFGPdJgVP0EnmOxZnC-fJA&previous_url=https://www.yelp.com/biz/the-wormhole-coffee-chicago?start=100,Stop following Sophie P.,https://s3-media2.fl.yelpcdn.com/assets/srv0/yelp_design_web/9b34e39ccbeb/assets/img/stars/stars.png,10/20/2016,"With the ""Stranger Things"" series craze on Netflix, this was the perfect time to travel back in time through Wormhole Coffee! The cafe theme here is extremely hipster and geeky/techy - it's unlike anywhere else I have ever been. Since I didn't grow up in the 80's, I can't say that I used to watch/play all of these things growing up, but it sure felt like I could travel back in time and play video games through their old TV and Nintendo console. All of their furniture is eclectic, different, and mismatched. Their sugar and milk station is set up like an old office desk complete with the original Apple monitor and have plenty of puzzles and board games. The seats were completely full on a Saturday afternoon, but we were able to snag seats on the couch by the TV. Although this place is clearly for doing work or studying, I could also see how it's perfect for friends to lounge and play games too! You can get the best of both worlds here.I was contemplating between the Peanut Koopa Troopa or the Honey Bear latte. When I tried to ask the barista about the sweetness of the drink, and whether it was too rich (since I don't like my drinks extremely sweet), she seemed annoyed that I didn't understand that those are the sweetest options. I decided to get the Honey Bear latte less sweet and of course it was too dull for me. I was able to adjust at the milk station. I wish the barista was more thorough in her description of each drink.My boyfriend opted for a Kemex, which was freshly brewed and presented in a Kemex beaker and additional mug. I liked how the coffee was extremely fresh! It takes a little bit longer, but it's worth the wait.",14 people voted for this review,Useful,12,Funny,6,Cool,9,Others will see how you vote!,https://s3-media3.fl.yelpcdn.com/assets/srv0/yelp_deanonymize_ufc/f871a0ff7872/lib/img/200x120_ufc_globe.png,"Heads up: From now on, other Yelpers will be able to see how you voted. Want to chime in?","Yes, Let Me Vote!",Maybe Later,https://www.yelp.com/flag_content?biz_id=jImBrAd65LeLWne9lfK2tg&flag_id=WEnb4tZBuq9D-AOu0lkHbg&flag_type=review&previous_url=https%3A%2F%2Fwww.yelp.com%2Fbiz%2Fthe-wormhole-coffee-chicago%3Fstart%3D100,Report review,1 check-in,[object Object]
https://www.yelp.com/user_details?userid=-OnM-KOlh1NGgc6mRpsPzw,https://s3-media4.fl.yelpcdn.com/photo/ukCVvYOD14pjHL2-xoKG5w/60s.jpg,Monica T.,"Brooklyn, NY",friends,6,reviews,17,,,,,,https://www.yelp.com/biz_share/jImBrAd65LeLWne9lfK2tg/review/Gg4VkS-37_XicRov91to2g,[object Object],Share review,javascript:;,Embed review,https://www.yelp.com/thanx?complimentable_id=Gg4VkS-37_XicRov91to2g&complimentable_type=REVIEW&previous_url=https%3A%2F%2Fwww.yelp.com%2Fbiz%2Fthe-wormhole-coffee-chicago%3Fstart%3D100&user_id=-OnM-KOlh1NGgc6mRpsPzw,Compliment,https://www.yelp.com/mail?action_send_form=1&dst=-OnM-KOlh1NGgc6mRpsPzw&return_url=https%3A%2F%2Fwww.yelp.com%2Fbiz%2Fthe-wormhole-coffee-chicago%3Fstart%3D100,Send message,https://www.yelp.com/following_user/add?dst_user_id=-OnM-KOlh1NGgc6mRpsPzw&previous_url=https://www.yelp.com/biz/the-wormhole-coffee-chicago?start=100,Follow Monica T.,https://www.yelp.com/following_user/remove?dst_user_id=-OnM-KOlh1NGgc6mRpsPzw&previous_url=https://www.yelp.com/biz/the-wormhole-coffee-chicago?start=100,Stop following Monica T.,https://s3-media2.fl.yelpcdn.com/assets/srv0/yelp_design_web/9b34e39ccbeb/assets/img/stars/stars.png,3/29/2018,"Adorable atmosphere, and some of the most creative coffees I've ever had! Got the Shot In The Dark--lavender and mint latte with activated charcoal--and it was 100. My friend got the Koopa Troopa--peanut butter mousse and chocolate latte--and it was also 100. And there are lots of free stickers. I'm obsessed with this place.",Was this review …?,Useful,,Funny,,Cool,,Others will see how you vote!,https://s3-media3.fl.yelpcdn.com/assets/srv0/yelp_deanonymize_ufc/f871a0ff7872/lib/img/200x120_ufc_globe.png,"Heads up: From now on, other Yelpers will be able to see how you voted. Want to chime in?","Yes, Let Me Vote!",Maybe Later,https://www.yelp.com/flag_content?biz_id=jImBrAd65LeLWne9lfK2tg&flag_id=Gg4VkS-37_XicRov91to2g&flag_type=review&previous_url=https%3A%2F%2Fwww.yelp.com%2Fbiz%2Fthe-wormhole-coffee-chicago%3Fstart%3D100,Report review,,
https://www.yelp.com/user_details?userid=4BowaN_Qd7rKUThykLVGCw,https://s3-media4.fl.yelpcdn.com/photo/t5ahUXsQTAEn1GmRmRecng/60s.jpg,Mallika R.,"Stony Brook, NY",friends,0,reviews,7,,,,,,https://www.yelp.com/biz_share/jImBrAd65LeLWne9lfK2tg/review/GJJRWspdG1rskj3vtyOgsQ,[object Object],Share review,javascript:;,Embed review,https://www.yelp.com/thanx?complimentable_id=GJJRWspdG1rskj3vtyOgsQ&complimentable_type=REVIEW&previous_url=https%3A%2F%2Fwww.yelp.com%2Fbiz%2Fthe-wormhole-coffee-chicago%3Fstart%3D100&user_id=4BowaN_Qd7rKUThykLVGCw,Compliment,https://www.yelp.com/mail?action_send_form=1&dst=4BowaN_Qd7rKUThykLVGCw&return_url=https%3A%2F%2Fwww.yelp.com%2Fbiz%2Fthe-wormhole-coffee-chicago%3Fstart%3D100,Send message,https://www.yelp.com/following_user/add?dst_user_id=4BowaN_Qd7rKUThykLVGCw&previous_url=https://www.yelp.com/biz/the-wormhole-coffee-chicago?start=100,Follow Mallika R.,https://www.yelp.com/following_user/remove?dst_user_id=4BowaN_Qd7rKUThykLVGCw&previous_url=https://www.yelp.com/biz/the-wormhole-coffee-chicago?start=100,Stop following Mallika R.,https://s3-media2.fl.yelpcdn.com/assets/srv0/yelp_design_web/9b34e39ccbeb/assets/img/stars/stars.png,4/23/2018,My AirBnB host recommended this to me and I am a huge fan! Really good coffee and a perfect place to just sit and work. Loved it.,Was this review …?,Useful,,Funny,,Cool,,Others will see how you vote!,https://s3-media3.fl.yelpcdn.com/assets/srv0/yelp_deanonymize_ufc/f871a0ff7872/lib/img/200x120_ufc_globe.png,"Heads up: From now on, other Yelpers will be able to see how you voted. Want to chime in?","Yes, Let Me Vote!",Maybe Later,https://www.yelp.com/flag_content?biz_id=jImBrAd65LeLWne9lfK2tg&flag_id=GJJRWspdG1rskj3vtyOgsQ&flag_type=review&previous_url=https%3A%2F%2Fwww.yelp.com%2Fbiz%2Fthe-wormhole-coffee-chicago%3Fstart%3D100,Report review,,
https://www.yelp.com/user_details?userid=zmI-igOKKOELFtLXSpyNAg,https://s3-media3.fl.yelpcdn.com/photo/mPcl7ma9vW-krdIw_rBIOQ/60s.jpg,Tatiana A.,"Chicago, IL",friends,40,review,1,,,,,,https://www.yelp.com/biz_share/jImBrAd65LeLWne9lfK2tg/review/VoGdI3sKvT-TkdjPMctAzQ,[object Object],Share review,javascript:;,Embed review,https://www.yelp.com/thanx?complimentable_id=VoGdI3sKvT-TkdjPMctAzQ&complimentable_type=REVIEW&previous_url=https%3A%2F%2Fwww.yelp.com%2Fbiz%2Fthe-wormhole-coffee-chicago%3Fstart%3D100&user_id=zmI-igOKKOELFtLXSpyNAg,Compliment,https://www.yelp.com/mail?action_send_form=1&dst=zmI-igOKKOELFtLXSpyNAg&return_url=https%3A%2F%2Fwww.yelp.com%2Fbiz%2Fthe-wormhole-coffee-chicago%3Fstart%3D100,Send message,https://www.yelp.com/following_user/add?dst_user_id=zmI-igOKKOELFtLXSpyNAg&previous_url=https://www.yelp.com/biz/the-wormhole-coffee-chicago?start=100,Follow Tatiana A.,https://www.yelp.com/following_user/remove?dst_user_id=zmI-igOKKOELFtLXSpyNAg&previous_url=https://www.yelp.com/biz/the-wormhole-coffee-chicago?start=100,Stop following Tatiana A.,https://s3-media2.fl.yelpcdn.com/assets/srv0/yelp_design_web/9b34e39ccbeb/assets/img/stars/stars.png,10/20/2017,"I love this place. One of my favorite places in Chicago and on Earth.They've got a DeLorean, how else could it be better than this?",Was this review …?,Useful,,Funny,,Cool,,Others will see how you vote!,https://s3-media3.fl.yelpcdn.com/assets/srv0/yelp_deanonymize_ufc/f871a0ff7872/lib/img/200x120_ufc_globe.png,"Heads up: From now on, other Yelpers will be able to see how you voted. Want to chime in?","Yes, Let Me Vote!",Maybe Later,https://www.yelp.com/flag_content?biz_id=jImBrAd65LeLWne9lfK2tg&flag_id=VoGdI3sKvT-TkdjPMctAzQ&flag_type=review&previous_url=https%3A%2F%2Fwww.yelp.com%2Fbiz%2Fthe-wormhole-coffee-chicago%3Fstart%3D100,Report review,,
https://www.yelp.com/user_details?userid=MK4Ncgf7SYfBnYPqGzlMxA,https://s3-media2.fl.yelpcdn.com/photo/dgc9R-MECSb_ly_n-NU33Q/60s.jpg,Gloria A.,"Baltimore, MD",friends,54,reviews,31,photos,[object Object],6,,,https://www.yelp.com/biz_share/jImBrAd65LeLWne9lfK2tg/review/-KnbjkkzUNjKlq0J0qRSlA,[object Object],Share review,javascript:;,Embed review,https://www.yelp.com/thanx?complimentable_id=-KnbjkkzUNjKlq0J0qRSlA&complimentable_type=REVIEW&previous_url=https%3A%2F%2Fwww.yelp.com%2Fbiz%2Fthe-wormhole-coffee-chicago%3Fstart%3D100&user_id=MK4Ncgf7SYfBnYPqGzlMxA,Compliment,https://www.yelp.com/mail?action_send_form=1&dst=MK4Ncgf7SYfBnYPqGzlMxA&return_url=https%3A%2F%2Fwww.yelp.com%2Fbiz%2Fthe-wormhole-coffee-chicago%3Fstart%3D100,Send message,https://www.yelp.com/following_user/add?dst_user_id=MK4Ncgf7SYfBnYPqGzlMxA&previous_url=https://www.yelp.com/biz/the-wormhole-coffee-chicago?start=100,Follow Gloria A.,https://www.yelp.com/following_user/remove?dst_user_id=MK4Ncgf7SYfBnYPqGzlMxA&previous_url=https://www.yelp.com/biz/the-wormhole-coffee-chicago?start=100,Stop following Gloria A.,https://s3-media2.fl.yelpcdn.com/assets/srv0/yelp_design_web/9b34e39ccbeb/assets/img/stars/stars.png,3/4/2018,"Super fun space to relax. I feel like I'm in a time warp, sitting in someone's living room enjoying a coffee. Really like the vibe in here and the ""artifacts"" add to the experience.  So glad I stopped by while traveling through Chicago and wicker park.",Was this review …?,Useful,,Funny,,Cool,,Others will see how you vote!,https://s3-media3.fl.yelpcdn.com/assets/srv0/yelp_deanonymize_ufc/f871a0ff7872/lib/img/200x120_ufc_globe.png,"Heads up: From now on, other Yelpers will be able to see how you voted. Want to chime in?","Yes, Let Me Vote!",Maybe Later,https://www.yelp.com/flag_content?biz_id=jImBrAd65LeLWne9lfK2tg&flag_id=-KnbjkkzUNjKlq0J0qRSlA&flag_type=review&previous_url=https%3A%2F%2Fwww.yelp.com%2Fbiz%2Fthe-wormhole-coffee-chicago%3Fstart%3D100,Report review,1 check-in,[object Object]
https://www.yelp.com/user_details?userid=QA-HzLp7GacxwUuKihTPaQ,https://s3-media4.fl.yelpcdn.com/photo/IXCvWTbAJQOcMFbgWPhk2A/60s.jpg,Charissa L.,"San Jose, CA",friends,740,reviews,254,photos,[object Object],611,,,https://www.yelp.com/biz_share/jImBrAd65LeLWne9lfK2tg/review/Y2Mnn0tTQql9Xa1OH8zZWw,[object Object],Share review,javascript:;,Embed review,https://www.yelp.com/thanx?complimentable_id=Y2Mnn0tTQql9Xa1OH8zZWw&complimentable_type=REVIEW&previous_url=https%3A%2F%2Fwww.yelp.com%2Fbiz%2Fthe-wormhole-coffee-chicago%3Fstart%3D100&user_id=QA-HzLp7GacxwUuKihTPaQ,Compliment,https://www.yelp.com/mail?action_send_form=1&dst=QA-HzLp7GacxwUuKihTPaQ&return_url=https%3A%2F%2Fwww.yelp.com%2Fbiz%2Fthe-wormhole-coffee-chicago%3Fstart%3D100,Send message,https://www.yelp.com/following_user/add?dst_user_id=QA-HzLp7GacxwUuKihTPaQ&previous_url=https://www.yelp.com/biz/the-wormhole-coffee-chicago?start=100,Follow Charissa L.,https://www.yelp.com/following_user/remove?dst_user_id=QA-HzLp7GacxwUuKihTPaQ&previous_url=https://www.yelp.com/biz/the-wormhole-coffee-chicago?start=100,Stop following Charissa L.,https://s3-media2.fl.yelpcdn.com/assets/srv0/yelp_design_web/9b34e39ccbeb/assets/img/stars/stars.png,11/23/2016,"This place is so interesting. It's an eclectic mix of ghostbusters, e.t., teenage mutant ninja turtles, old macs, nintendo...I mean. It was almost like stepping back in time! Well, stepping back in time to a really fun, friendly coffee shop with super creative drinks and really friendly staff.After perusing the menu, I opted for the ""Cool but not Rude"" - a ginger and curry powder latte. The curry powder was not at all overpowering and actually paired really well with the ginger. It almost tasted like a chai, but slightly more savory in a really good way!There's lots of seating all around and free wi-fi (for which you get the login info off of FLOPPY DISKS!!). I only spent an hour here, but wish I had more time because I think I could really hang out and do work here!",3 people voted for this review,Useful,1,Funny,2,Cool,1,Others will see how you vote!,https://s3-media3.fl.yelpcdn.com/assets/srv0/yelp_deanonymize_ufc/f871a0ff7872/lib/img/200x120_ufc_globe.png,"Heads up: From now on, other Yelpers will be able to see how you voted. Want to chime in?","Yes, Let Me Vote!",Maybe Later,https://www.yelp.com/flag_content?biz_id=jImBrAd65LeLWne9lfK2tg&flag_id=Y2Mnn0tTQql9Xa1OH8zZWw&flag_type=review&previous_url=https%3A%2F%2Fwww.yelp.com%2Fbiz%2Fthe-wormhole-coffee-chicago%3Fstart%3D100,Report review,1 check-in,[object Object]
https://www.yelp.com/user_details?userid=kmvROMTr_H19PJ8BHgbFqA,https://s3-media4.fl.yelpcdn.com/photo/ZpZqPxUVtHgo7j59UCC3Lg/60s.jpg,Tina M.,"St. Charles, IL",friends,109,reviews,19,photos,[object Object],8,,,https://www.yelp.com/biz_share/jImBrAd65LeLWne9lfK2tg/review/Icnj5GYFSxlcHIswsvcOZQ,[object Object],Share review,javascript:;,Embed review,https://www.yelp.com/thanx?complimentable_id=Icnj5GYFSxlcHIswsvcOZQ&complimentable_type=REVIEW&previous_url=https%3A%2F%2Fwww.yelp.com%2Fbiz%2Fthe-wormhole-coffee-chicago%3Fstart%3D100&user_id=kmvROMTr_H19PJ8BHgbFqA,Compliment,https://www.yelp.com/mail?action_send_form=1&dst=kmvROMTr_H19PJ8BHgbFqA&return_url=https%3A%2F%2Fwww.yelp.com%2Fbiz%2Fthe-wormhole-coffee-chicago%3Fstart%3D100,Send message,https://www.yelp.com/following_user/add?dst_user_id=kmvROMTr_H19PJ8BHgbFqA&previous_url=https://www.yelp.com/biz/the-wormhole-coffee-chicago?start=100,Follow Tina M.,https://www.yelp.com/following_user/remove?dst_user_id=kmvROMTr_H19PJ8BHgbFqA&previous_url=https://www.yelp.com/biz/the-wormhole-coffee-chicago?start=100,Stop following Tina M.,https://s3-media2.fl.yelpcdn.com/assets/srv0/yelp_design_web/9b34e39ccbeb/assets/img/stars/stars.png,9/24/2017,"Best coffee I've ever had, so much delicious foam and always beautifully served even in the to go cups! The koopatroopa is my absolute favorite and my boyfriend loves the honeybear. The place has a really cool vibe and watching the baristas make the crazy concoctions is entertaining in itself!",Was this review …?,Useful,,Funny,,Cool,,Others will see how you vote!,https://s3-media3.fl.yelpcdn.com/assets/srv0/yelp_deanonymize_ufc/f871a0ff7872/lib/img/200x120_ufc_globe.png,"Heads up: From now on, other Yelpers will be able to see how you voted. Want to chime in?","Yes, Let Me Vote!",Maybe Later,https://www.yelp.com/flag_content?biz_id=jImBrAd65LeLWne9lfK2tg&flag_id=Icnj5GYFSxlcHIswsvcOZQ&flag_type=review&previous_url=https%3A%2F%2Fwww.yelp.com%2Fbiz%2Fthe-wormhole-coffee-chicago%3Fstart%3D100,Report review,,
https://www.yelp.com/user_details?userid=5k5sSfL8MoVitjh2Ln-3Og,https://s3-media4.fl.yelpcdn.com/photo/VoE64BjYdtOJnbiwi5fpUg/60s.jpg,Dulce V.,"Chicago, IL",friends,132,reviews,7,photo,[object Object],1,,,https://www.yelp.com/biz_share/jImBrAd65LeLWne9lfK2tg/review/DShavVeydDYrpx53-pfPDg,[object Object],Share review,javascript:;,Embed review,https://www.yelp.com/thanx?complimentable_id=DShavVeydDYrpx53-pfPDg&complimentable_type=REVIEW&previous_url=https%3A%2F%2Fwww.yelp.com%2Fbiz%2Fthe-wormhole-coffee-chicago%3Fstart%3D100&user_id=5k5sSfL8MoVitjh2Ln-3Og,Compliment,https://www.yelp.com/mail?action_send_form=1&dst=5k5sSfL8MoVitjh2Ln-3Og&return_url=https%3A%2F%2Fwww.yelp.com%2Fbiz%2Fthe-wormhole-coffee-chicago%3Fstart%3D100,Send message,https://www.yelp.com/following_user/add?dst_user_id=5k5sSfL8MoVitjh2Ln-3Og&previous_url=https://www.yelp.com/biz/the-wormhole-coffee-chicago?start=100,Follow Dulce V.,https://www.yelp.com/following_user/remove?dst_user_id=5k5sSfL8MoVitjh2Ln-3Og&previous_url=https://www.yelp.com/biz/the-wormhole-coffee-chicago?start=100,Stop following Dulce V.,https://s3-media2.fl.yelpcdn.com/assets/srv0/yelp_design_web/9b34e39ccbeb/assets/img/stars/stars.png,9/3/2017,One of my favorite place in Chicago. The first coffe shop to must go. The DeLorean of back to the future also you can play old video games. Coffee extraordinary. Black tea great too,Was this review …?,Useful,,Funny,,Cool,,Others will see how you vote!,https://s3-media3.fl.yelpcdn.com/assets/srv0/yelp_deanonymize_ufc/f871a0ff7872/lib/img/200x120_ufc_globe.png,"Heads up: From now on, other Yelpers will be able to see how you voted. Want to chime in?","Yes, Let Me Vote!",Maybe Later,https://www.yelp.com/flag_content?biz_id=jImBrAd65LeLWne9lfK2tg&flag_id=DShavVeydDYrpx53-pfPDg&flag_type=review&previous_url=https%3A%2F%2Fwww.yelp.com%2Fbiz%2Fthe-wormhole-coffee-chicago%3Fstart%3D100,Report review,,
https://www.yelp.com/user_details?userid=8q6vJuhgs4e8jf5FkSMybA,https://s3-media2.fl.yelpcdn.com/assets/srv0/yelp_styleguide/514f6997a318/assets/img/default_avatars/user_60_square.png,Jin L.,"Manhattan, New York, NY",friends,0,review,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Eek! Methinks not.,,
https://www.yelp.com/user_details?userid=5hbs6TwGyT2YQKeN3xef_A,https://s3-media4.fl.yelpcdn.com/photo/gYAP2sYIoKQ_NUfjjJ_w2A/60s.jpg,Lauren K.,"Lake Forest, IL",friends,517,reviews,612,photos,[object Object],2818,Elite ’18,https://www.yelp.com/elite,https://www.yelp.com/biz_share/jImBrAd65LeLWne9lfK2tg/review/6yFteDV6q_VXH7XciBAlMg,[object Object],Share review,javascript:;,Embed review,https://www.yelp.com/thanx?complimentable_id=6yFteDV6q_VXH7XciBAlMg&complimentable_type=REVIEW&previous_url=https%3A%2F%2Fwww.yelp.com%2Fbiz%2Fthe-wormhole-coffee-chicago%3Fstart%3D120&user_id=5hbs6TwGyT2YQKeN3xef_A,Compliment,https://www.yelp.com/mail?action_send_form=1&dst=5hbs6TwGyT2YQKeN3xef_A&return_url=https%3A%2F%2Fwww.yelp.com%2Fbiz%2Fthe-wormhole-coffee-chicago%3Fstart%3D120,Send message,https://www.yelp.com/following_user/add?dst_user_id=5hbs6TwGyT2YQKeN3xef_A&previous_url=https://www.yelp.com/biz/the-wormhole-coffee-chicago?start=120,Follow Lauren K.,https://www.yelp.com/following_user/remove?dst_user_id=5hbs6TwGyT2YQKeN3xef_A&previous_url=https://www.yelp.com/biz/the-wormhole-coffee-chicago?start=120,Stop following Lauren K.,https://s3-media2.fl.yelpcdn.com/assets/srv0/yelp_design_web/9b34e39ccbeb/assets/img/stars/stars.png,9/17/2016,"This is a nostalgic person's paradise and it'll take you back in time to when you had big hair, bad fashion sense and all the best entertainment that has ever existed...hence, the Wormhole.  Let's go back in time together to enjoy the simple pleasures of yester-year when life wasn't so difficult.  Walking into this fantastic little coffee shop sort of did make the worries of my day wash away because of how encompassing all the familiar games and doo-dad's were.  It took a couple of minutes for me to keep my eyes from wandering off to all corners of the coffee shop so that I could focus on what I wanted to order from their awesome menu.I say the menu is awesome because it was - they offered all the usual things such as coffee, lattes, cold brew coffee and so on and so forth, but what really caught my eye was the the board filled with specialty drinks.  Come to mama!  I love my specialty drinks and although I was contemplating the idea of ordering one for here and one to go, I simply settled on the Koopa-Troopa latte (aka peanut butter latte).  I've been desperately awaiting the time that my travels brought me to this neck of the wood so that I could get my hands on one of these lattes, and finally it was mine!  It was utterly delightful!  I have never tasted any one thing just like this - The Wormhole definitely gets 5 stars for uniqueness.  I'd come into The Wormhole expecting to get this drink, but I was almost swayed by the other drinks on the board.  In spirit of the 80's theme, let me just say ""I'll be back"" (cue Arnold Schwarzenegger voice).  I am going to get my hands on some more of those drinks - they just looked and sounded too good to not be drunk.  What is even more superb is that they have a punch card for those frequent flyers who do plan on coming back for more!  It works just the same as any other punch card where you buy 10 drinks and get the 11th one for free.  Yes, you'll have to spend about $50 on drinks (oh my gosh, that's a lot when you put it that way) to get to that point, but it'll be easy sippin'...especially if you can play some PacMan while doing so.  Yes, seriously...they have old-school games to play while slurping coffee.  I didn't take advantage of this when I was here, but I will.  Oh, yes I will.  I almost forgot to the mention that they have yummy baked goods that I didn't try, but again...""I'll be back"" to try those too.By the way, there is a lot of seating in The Wormhole and there are plenty of outlets as well.  It's the perfect place to do work with a break for some fun in between.  The seating is extremely comfortable and like me, it might just make you a teeny tiny bit unmotivated to go back to work.  The only thing that maybe would have had my butt moving was the fact that I couldn't listen to one more Queen song.  No disrespect to Queen or the other 80's music, but I can only take that in small doses.  The Wormhole, though...well I will take that in a couple large doses.  Please and thank you.",4 people voted for this review,Useful,3,Funny,2,Cool,3,Others will see how you vote!,https://s3-media3.fl.yelpcdn.com/assets/srv0/yelp_deanonymize_ufc/f871a0ff7872/lib/img/200x120_ufc_globe.png,"Heads up: From now on, other Yelpers will be able to see how you voted. Want to chime in?","Yes, Let Me Vote!",Maybe Later,https://www.yelp.com/flag_content?biz_id=jImBrAd65LeLWne9lfK2tg&flag_id=6yFteDV6q_VXH7XciBAlMg&flag_type=review&previous_url=https%3A%2F%2Fwww.yelp.com%2Fbiz%2Fthe-wormhole-coffee-chicago%3Fstart%3D120,Report review,1 check-in,[object Object]
