js-analytics-click href,photo-box-img src,user-display-name,user-location,friend-count,friend-count 2,review-count,review-count 2,photo-count,icon_svg href 3,photo-count 2,arrange href,icon_svg href 4,action-link_label,arrange href 2,action-link_label 2,arrange href 3,action-link_label 3,arrange href 4,action-link_label 4,arrange href 5,action-link_label 5,arrange href 6,action-link_label 6,offscreen src,rating-qualifier,review-tags_item,icon_svg href 10,review-content,voting-intro,vote-type,count,vote-type 2,vote-type 3,count 3,u-space-b3,u-space-b3 src,u-space-b2,ybtn,js-maybe-later-button,chiclet-link href,tooltip
https://www.yelp.com/user_details?userid=vF4exEIzvidMGeiVswrAzg,https://s3-media3.fl.yelpcdn.com/photo/Gx8XCdfXwpk9r4g4y9I3Hw/60s.jpg,Sheena R.,"Chicago, IL",friends,87,reviews,15,,,,https://www.yelp.com/biz_share/fisvNtPsL4wTOt88Hu_cpQ/review/4tSLUHg0ioVnRE6DVH7Sdw,[object Object],Share review,javascript:;,Embed review,https://www.yelp.com/thanx?complimentable_id=4tSLUHg0ioVnRE6DVH7Sdw&complimentable_type=REVIEW&previous_url=https%3A%2F%2Fwww.yelp.com%2Fbiz%2Fsol-cafe-chicago%3Fstart%3D40&user_id=vF4exEIzvidMGeiVswrAzg,Compliment,https://www.yelp.com/mail?action_send_form=1&dst=vF4exEIzvidMGeiVswrAzg&return_url=https%3A%2F%2Fwww.yelp.com%2Fbiz%2Fsol-cafe-chicago%3Fstart%3D40,Send message,https://www.yelp.com/following_user/add?dst_user_id=vF4exEIzvidMGeiVswrAzg&previous_url=https://www.yelp.com/biz/sol-cafe-chicago?start=40,Follow Sheena R.,https://www.yelp.com/following_user/remove?dst_user_id=vF4exEIzvidMGeiVswrAzg&previous_url=https://www.yelp.com/biz/sol-cafe-chicago?start=40,Stop following Sheena R.,https://s3-media2.fl.yelpcdn.com/assets/srv0/yelp_design_web/9b34e39ccbeb/assets/img/stars/stars.png,5/25/2016,,,"Very good local coffee shop. I prefer to stop here for coffee over any major chain, such as Dunkin Donuts or Starbucks. They have $1 small coffees on Mondays, which I've taken advantage of often. The only time I didn't enjoy a drink here was when I ordered an ""horchatte"" - an iced latte mixed with housemade horchata. Though the concept sounds delicious, it ended up being a weird mix of overly sweet and bitter, while the horchata seemed to form clumps. I couldn't finish that drink, but that hasn't stopped me from ordering and enjoying other items at Sol. I still stop here regularly and recommend Sol Cafe to others.",2 people voted for this review,Useful,2,Funny,Cool,2,Others will see how you vote!,https://s3-media3.fl.yelpcdn.com/assets/srv0/yelp_deanonymize_ufc/f871a0ff7872/lib/img/200x120_ufc_globe.png,"Heads up: From now on, other Yelpers will be able to see how you voted. Want to chime in?","Yes, Let Me Vote!",Maybe Later,https://www.yelp.com/flag_content?biz_id=fisvNtPsL4wTOt88Hu_cpQ&flag_id=4tSLUHg0ioVnRE6DVH7Sdw&flag_type=review&previous_url=https%3A%2F%2Fwww.yelp.com%2Fbiz%2Fsol-cafe-chicago%3Fstart%3D40,Report review
https://www.yelp.com/user_details?userid=Z3uin_eFKKllo4UYrzJa8w,https://s3-media1.fl.yelpcdn.com/photo/_8zgV1ZyQl4U33dHCg5o8w/60s.jpg,Rebecca O.,"Chicago, IL",friends,79,reviews,67,,,,https://www.yelp.com/biz_share/fisvNtPsL4wTOt88Hu_cpQ/review/3nM7Rp-rlGbFfJpRfaKY9g,[object Object],Share review,javascript:;,Embed review,https://www.yelp.com/thanx?complimentable_id=3nM7Rp-rlGbFfJpRfaKY9g&complimentable_type=REVIEW&previous_url=https%3A%2F%2Fwww.yelp.com%2Fbiz%2Fsol-cafe-chicago%3Fstart%3D40&user_id=Z3uin_eFKKllo4UYrzJa8w,Compliment,https://www.yelp.com/mail?action_send_form=1&dst=Z3uin_eFKKllo4UYrzJa8w&return_url=https%3A%2F%2Fwww.yelp.com%2Fbiz%2Fsol-cafe-chicago%3Fstart%3D40,Send message,https://www.yelp.com/following_user/add?dst_user_id=Z3uin_eFKKllo4UYrzJa8w&previous_url=https://www.yelp.com/biz/sol-cafe-chicago?start=40,Follow Rebecca O.,https://www.yelp.com/following_user/remove?dst_user_id=Z3uin_eFKKllo4UYrzJa8w&previous_url=https://www.yelp.com/biz/sol-cafe-chicago?start=40,Stop following Rebecca O.,https://s3-media2.fl.yelpcdn.com/assets/srv0/yelp_design_web/9b34e39ccbeb/assets/img/stars/stars.png,3/4/2017,,,"I love this place! Exceptional drinks and food, cozy nooks for studying or just hanging out, plenty of outlets, great R&B / soul / 90s music... what more could you want? I love that they have speciality drinks depending on the season. Also, it's owned by a woman, which is super rad.",2 people voted for this review,Useful,2,Funny,Cool,1,Others will see how you vote!,https://s3-media3.fl.yelpcdn.com/assets/srv0/yelp_deanonymize_ufc/f871a0ff7872/lib/img/200x120_ufc_globe.png,"Heads up: From now on, other Yelpers will be able to see how you voted. Want to chime in?","Yes, Let Me Vote!",Maybe Later,https://www.yelp.com/flag_content?biz_id=fisvNtPsL4wTOt88Hu_cpQ&flag_id=3nM7Rp-rlGbFfJpRfaKY9g&flag_type=review&previous_url=https%3A%2F%2Fwww.yelp.com%2Fbiz%2Fsol-cafe-chicago%3Fstart%3D40,Report review
https://www.yelp.com/user_details?userid=8q6vJuhgs4e8jf5FkSMybA,https://s3-media2.fl.yelpcdn.com/assets/srv0/yelp_styleguide/514f6997a318/assets/img/default_avatars/user_60_square.png,Jin L.,"Manhattan, New York, NY",friends,0,review,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
https://www.yelp.com/user_details?userid=aR9_LQ45Y2peUru8GjUnKw,https://s3-media4.fl.yelpcdn.com/photo/4hDN3462CsUjBxAypLqH6Q/60s.jpg,KR B.,"Rogers Park, Chicago, IL",friends,0,reviews,17,photos,[object Object],6,https://www.yelp.com/biz_share/fisvNtPsL4wTOt88Hu_cpQ/review/P_gNbp_kpQXrL9ZDK4zmjQ,[object Object],Share review,javascript:;,Embed review,https://www.yelp.com/thanx?complimentable_id=P_gNbp_kpQXrL9ZDK4zmjQ&complimentable_type=REVIEW&previous_url=https%3A%2F%2Fwww.yelp.com%2Fbiz%2Fsol-cafe-chicago%3Fstart%3D60&user_id=aR9_LQ45Y2peUru8GjUnKw,Compliment,https://www.yelp.com/mail?action_send_form=1&dst=aR9_LQ45Y2peUru8GjUnKw&return_url=https%3A%2F%2Fwww.yelp.com%2Fbiz%2Fsol-cafe-chicago%3Fstart%3D60,Send message,https://www.yelp.com/following_user/add?dst_user_id=aR9_LQ45Y2peUru8GjUnKw&previous_url=https://www.yelp.com/biz/sol-cafe-chicago?start=60,Follow KR B.,https://www.yelp.com/following_user/remove?dst_user_id=aR9_LQ45Y2peUru8GjUnKw&previous_url=https://www.yelp.com/biz/sol-cafe-chicago?start=60,Stop following KR B.,https://s3-media2.fl.yelpcdn.com/assets/srv0/yelp_design_web/9b34e39ccbeb/assets/img/stars/stars.png,5/20/2016,1 check-in,[object Object],"5-star ambience5-star drinks 5-star servers Located conveniently next to the Howard transit station in north Rogers Park, Sol Cafe is a neighborhood gem. The space is super vibey--spacious, light-filled interior with an industrial-minimal aesthetic. Many two-seat tables, along with a couple tables or larger groups of up to 6, a few pieces of upholstered furniture, and about 10 seats at a bar. There are plenty of outlets for plugging in and recharging. They serve coffee and tea, of course, but I'm now living that caffeine-free life, so I love coming here for their quality herbal concoctions. They always have a good selection of speciality drinks, blending teas or coffee with other interesting flavors. It's stuff you can't find anywhere else. (I'm a big fan of the Dr Feelgood with roobios, hazelnut, and honey; and the Foxtrot with chamomile and mint and steamed milk). Their food fare includes standards like croissants and muffins, but also stand-out doughnuts and some really good food their making in their small back kitchen. I just finished their Flat Falafel sandwich and it was good! Glad to see vegetarian/vegan options and then more glad to find out that they're delicious. If you're in Rogers Park, or passing through Howard transit station, check out Sol Café.",2 people voted for this review,Useful,2,Funny,Cool,1,Others will see how you vote!,https://s3-media3.fl.yelpcdn.com/assets/srv0/yelp_deanonymize_ufc/f871a0ff7872/lib/img/200x120_ufc_globe.png,"Heads up: From now on, other Yelpers will be able to see how you voted. Want to chime in?","Yes, Let Me Vote!",Maybe Later,https://www.yelp.com/flag_content?biz_id=fisvNtPsL4wTOt88Hu_cpQ&flag_id=P_gNbp_kpQXrL9ZDK4zmjQ&flag_type=review&previous_url=https%3A%2F%2Fwww.yelp.com%2Fbiz%2Fsol-cafe-chicago%3Fstart%3D60,Report review
https://www.yelp.com/user_details?userid=ySQv1TbIVJVJuTuNnX-V4w,https://s3-media3.fl.yelpcdn.com/photo/5riXTRBgIgcp2JINU-QZFA/60s.jpg,Adam S.,"Chicago, IL",friends,2,reviews,23,photo,[object Object],1,https://www.yelp.com/biz_share/fisvNtPsL4wTOt88Hu_cpQ/review/PwrOaygJUCn80EUHYWxOdw,[object Object],Share review,javascript:;,Embed review,https://www.yelp.com/thanx?complimentable_id=PwrOaygJUCn80EUHYWxOdw&complimentable_type=REVIEW&previous_url=https%3A%2F%2Fwww.yelp.com%2Fbiz%2Fsol-cafe-chicago%3Fstart%3D60&user_id=ySQv1TbIVJVJuTuNnX-V4w,Compliment,https://www.yelp.com/mail?action_send_form=1&dst=ySQv1TbIVJVJuTuNnX-V4w&return_url=https%3A%2F%2Fwww.yelp.com%2Fbiz%2Fsol-cafe-chicago%3Fstart%3D60,Send message,https://www.yelp.com/following_user/add?dst_user_id=ySQv1TbIVJVJuTuNnX-V4w&previous_url=https://www.yelp.com/biz/sol-cafe-chicago?start=60,Follow Adam S.,https://www.yelp.com/following_user/remove?dst_user_id=ySQv1TbIVJVJuTuNnX-V4w&previous_url=https://www.yelp.com/biz/sol-cafe-chicago?start=60,Stop following Adam S.,https://s3-media2.fl.yelpcdn.com/assets/srv0/yelp_design_web/9b34e39ccbeb/assets/img/stars/stars.png,4/9/2016,,,"Sol Cafe's new food menu is delicious! Lots of great vegetarian options.They already had some of the best coffee drinks in the city, with a great list of rotating seasonal options. The space is beautiful space as well.Great spot for break, lunch, brunch, or just some nice coffee.",2 people voted for this review,Useful,2,Funny,Cool,1,Others will see how you vote!,https://s3-media3.fl.yelpcdn.com/assets/srv0/yelp_deanonymize_ufc/f871a0ff7872/lib/img/200x120_ufc_globe.png,"Heads up: From now on, other Yelpers will be able to see how you voted. Want to chime in?","Yes, Let Me Vote!",Maybe Later,https://www.yelp.com/flag_content?biz_id=fisvNtPsL4wTOt88Hu_cpQ&flag_id=PwrOaygJUCn80EUHYWxOdw&flag_type=review&previous_url=https%3A%2F%2Fwww.yelp.com%2Fbiz%2Fsol-cafe-chicago%3Fstart%3D60,Report review
https://www.yelp.com/user_details?userid=baS75hlUixroTs-oyiyF_Q,https://s3-media1.fl.yelpcdn.com/photo/4IMh-urpQ8Z0s9dluDAoRg/60s.jpg,Sheryle I.,"Seattle, WA",friends,177,reviews,149,photos,[object Object],35,https://www.yelp.com/biz_share/fisvNtPsL4wTOt88Hu_cpQ/review/YkyTlyQS3vmJitSEqj6IjA,[object Object],Share review,javascript:;,Embed review,https://www.yelp.com/thanx?complimentable_id=YkyTlyQS3vmJitSEqj6IjA&complimentable_type=REVIEW&previous_url=https%3A%2F%2Fwww.yelp.com%2Fbiz%2Fsol-cafe-chicago%3Fstart%3D60&user_id=baS75hlUixroTs-oyiyF_Q,Compliment,https://www.yelp.com/mail?action_send_form=1&dst=baS75hlUixroTs-oyiyF_Q&return_url=https%3A%2F%2Fwww.yelp.com%2Fbiz%2Fsol-cafe-chicago%3Fstart%3D60,Send message,https://www.yelp.com/following_user/add?dst_user_id=baS75hlUixroTs-oyiyF_Q&previous_url=https://www.yelp.com/biz/sol-cafe-chicago?start=60,Follow Sheryle I.,https://www.yelp.com/following_user/remove?dst_user_id=baS75hlUixroTs-oyiyF_Q&previous_url=https://www.yelp.com/biz/sol-cafe-chicago?start=60,Stop following Sheryle I.,https://s3-media2.fl.yelpcdn.com/assets/srv0/yelp_design_web/9b34e39ccbeb/assets/img/stars/stars.png,4/19/2015,,,"In the few minutes that I have spent here, I have compiled a short list of my observations for your enjoyment. DISCLAIMER: I only had coffee. No treats.I feel as though I have stumbled across a secret hipster society in the Southern most part of Evanston. - Men with beards? Check, both customer and employee. - Local art displayed? Check. - Fixtures that are unique and custom made? Check. - And most importantly, mason jars? Well double check. To serve iced coffees and as part of the light fixtures! The coffee I had, delicious. The employees were friendly. They have free wifi (something I am currently enjoying). And they have lots of treats. How they taste? I'm not sure but they look pretty damn good/sound good based off descriptions.I would definitely come back here (and maybe add more substance to this review). That is all.",2 people voted for this review,Useful,1,Funny,Cool,1,Others will see how you vote!,https://s3-media3.fl.yelpcdn.com/assets/srv0/yelp_deanonymize_ufc/f871a0ff7872/lib/img/200x120_ufc_globe.png,"Heads up: From now on, other Yelpers will be able to see how you voted. Want to chime in?","Yes, Let Me Vote!",Maybe Later,https://www.yelp.com/flag_content?biz_id=fisvNtPsL4wTOt88Hu_cpQ&flag_id=YkyTlyQS3vmJitSEqj6IjA&flag_type=review&previous_url=https%3A%2F%2Fwww.yelp.com%2Fbiz%2Fsol-cafe-chicago%3Fstart%3D60,Report review
https://www.yelp.com/user_details?userid=flsX7NKpPefogs3M8YWTBA,https://s3-media2.fl.yelpcdn.com/photo/GuJM8gIKmudh96W1SWjI3A/60s.jpg,Julie R.,"Chicago, IL",friends,54,reviews,37,photos,[object Object],35,https://www.yelp.com/biz_share/fisvNtPsL4wTOt88Hu_cpQ/review/xXhSwcuyWE6zbfBTq-pD4A,[object Object],Share review,javascript:;,Embed review,https://www.yelp.com/thanx?complimentable_id=xXhSwcuyWE6zbfBTq-pD4A&complimentable_type=REVIEW&previous_url=https%3A%2F%2Fwww.yelp.com%2Fbiz%2Fsol-cafe-chicago%3Fstart%3D60&user_id=flsX7NKpPefogs3M8YWTBA,Compliment,https://www.yelp.com/mail?action_send_form=1&dst=flsX7NKpPefogs3M8YWTBA&return_url=https%3A%2F%2Fwww.yelp.com%2Fbiz%2Fsol-cafe-chicago%3Fstart%3D60,Send message,https://www.yelp.com/following_user/add?dst_user_id=flsX7NKpPefogs3M8YWTBA&previous_url=https://www.yelp.com/biz/sol-cafe-chicago?start=60,Follow Julie R.,https://www.yelp.com/following_user/remove?dst_user_id=flsX7NKpPefogs3M8YWTBA&previous_url=https://www.yelp.com/biz/sol-cafe-chicago?start=60,Stop following Julie R.,https://s3-media2.fl.yelpcdn.com/assets/srv0/yelp_design_web/9b34e39ccbeb/assets/img/stars/stars.png,10/9/2016,2 check-ins,[object Object],Pros:- Cute decor- Yummy chai - Friendly service - Independently ownedCons:- Dirty tables and chairs - Long wait time (don't come in if you're in a rush),Was this review …?,Useful,,Funny,Cool,,Others will see how you vote!,https://s3-media3.fl.yelpcdn.com/assets/srv0/yelp_deanonymize_ufc/f871a0ff7872/lib/img/200x120_ufc_globe.png,"Heads up: From now on, other Yelpers will be able to see how you voted. Want to chime in?","Yes, Let Me Vote!",Maybe Later,https://www.yelp.com/flag_content?biz_id=fisvNtPsL4wTOt88Hu_cpQ&flag_id=xXhSwcuyWE6zbfBTq-pD4A&flag_type=review&previous_url=https%3A%2F%2Fwww.yelp.com%2Fbiz%2Fsol-cafe-chicago%3Fstart%3D60,Report review
https://www.yelp.com/user_details?userid=mgdSBW1qgypVz7yUxS0MhQ,https://s3-media3.fl.yelpcdn.com/photo/HEvkrK8W6p7uEVPhciyEig/60s.jpg,Kassie G.,"Chicago, IL",friends,88,reviews,37,photos,[object Object],9,https://www.yelp.com/biz_share/fisvNtPsL4wTOt88Hu_cpQ/review/Jv8fBltlDH80UbSc3Utw2Q,[object Object],Share review,javascript:;,Embed review,https://www.yelp.com/thanx?complimentable_id=Jv8fBltlDH80UbSc3Utw2Q&complimentable_type=REVIEW&previous_url=https%3A%2F%2Fwww.yelp.com%2Fbiz%2Fsol-cafe-chicago%3Fstart%3D60&user_id=mgdSBW1qgypVz7yUxS0MhQ,Compliment,https://www.yelp.com/mail?action_send_form=1&dst=mgdSBW1qgypVz7yUxS0MhQ&return_url=https%3A%2F%2Fwww.yelp.com%2Fbiz%2Fsol-cafe-chicago%3Fstart%3D60,Send message,https://www.yelp.com/following_user/add?dst_user_id=mgdSBW1qgypVz7yUxS0MhQ&previous_url=https://www.yelp.com/biz/sol-cafe-chicago?start=60,Follow Kassie G.,https://www.yelp.com/following_user/remove?dst_user_id=mgdSBW1qgypVz7yUxS0MhQ&previous_url=https://www.yelp.com/biz/sol-cafe-chicago?start=60,Stop following Kassie G.,https://s3-media2.fl.yelpcdn.com/assets/srv0/yelp_design_web/9b34e39ccbeb/assets/img/stars/stars.png,10/25/2017,7 check-ins,[object Object],"really great place to get work done in a quiet atmosphere. the music is always excellent whenever I come here - frank ocean, noname, and even some erykah badu to name a few, and the staff has always been friendly to me. the vibes are A-1, as well as the drinks, and open and light filled space.",Was this review …?,Useful,,Funny,Cool,,Others will see how you vote!,https://s3-media3.fl.yelpcdn.com/assets/srv0/yelp_deanonymize_ufc/f871a0ff7872/lib/img/200x120_ufc_globe.png,"Heads up: From now on, other Yelpers will be able to see how you voted. Want to chime in?","Yes, Let Me Vote!",Maybe Later,https://www.yelp.com/flag_content?biz_id=fisvNtPsL4wTOt88Hu_cpQ&flag_id=Jv8fBltlDH80UbSc3Utw2Q&flag_type=review&previous_url=https%3A%2F%2Fwww.yelp.com%2Fbiz%2Fsol-cafe-chicago%3Fstart%3D60,Report review
https://www.yelp.com/user_details?userid=q6e7zlqJu7fjMmDU5OIqyw,https://s3-media2.fl.yelpcdn.com/photo/DSG1yGDhjRJF-BGYCPbMug/60s.jpg,Hannah B.,"Glenview, IL",friends,175,reviews,7,,,,https://www.yelp.com/biz_share/fisvNtPsL4wTOt88Hu_cpQ/review/naQ_uQpMZ-Zk33pgvKP0Iw,[object Object],Share review,javascript:;,Embed review,https://www.yelp.com/thanx?complimentable_id=naQ_uQpMZ-Zk33pgvKP0Iw&complimentable_type=REVIEW&previous_url=https%3A%2F%2Fwww.yelp.com%2Fbiz%2Fsol-cafe-chicago%3Fstart%3D60&user_id=q6e7zlqJu7fjMmDU5OIqyw,Compliment,https://www.yelp.com/mail?action_send_form=1&dst=q6e7zlqJu7fjMmDU5OIqyw&return_url=https%3A%2F%2Fwww.yelp.com%2Fbiz%2Fsol-cafe-chicago%3Fstart%3D60,Send message,https://www.yelp.com/following_user/add?dst_user_id=q6e7zlqJu7fjMmDU5OIqyw&previous_url=https://www.yelp.com/biz/sol-cafe-chicago?start=60,Follow Hannah B.,https://www.yelp.com/following_user/remove?dst_user_id=q6e7zlqJu7fjMmDU5OIqyw&previous_url=https://www.yelp.com/biz/sol-cafe-chicago?start=60,Stop following Hannah B.,https://s3-media2.fl.yelpcdn.com/assets/srv0/yelp_design_web/9b34e39ccbeb/assets/img/stars/stars.png,4/4/2016,,,"Sol Cafe gives me that happy/peaceful/everything is OK coffee shop feeling. Not a lot of places have that ambience! This weekend I ordered their specialty ""Italian Stallion"" this weekend and I'm still thinking about it. It was refreshing and crisp. Staff is super friendly & relaxed too! Just an overall good place to be. Also- didn't need it but they have a printer available ft use. Wish my coffee shop would've had that in undergrad!",1 person voted for this review,Useful,1,Funny,Cool,,Others will see how you vote!,https://s3-media3.fl.yelpcdn.com/assets/srv0/yelp_deanonymize_ufc/f871a0ff7872/lib/img/200x120_ufc_globe.png,"Heads up: From now on, other Yelpers will be able to see how you voted. Want to chime in?","Yes, Let Me Vote!",Maybe Later,https://www.yelp.com/flag_content?biz_id=fisvNtPsL4wTOt88Hu_cpQ&flag_id=naQ_uQpMZ-Zk33pgvKP0Iw&flag_type=review&previous_url=https%3A%2F%2Fwww.yelp.com%2Fbiz%2Fsol-cafe-chicago%3Fstart%3D60,Report review
https://www.yelp.com/user_details?userid=YCHthOl844FNrUNQW2_m9A,https://s3-media2.fl.yelpcdn.com/photo/_FKQzKeN_kPH3DSU_Cic-g/60s.jpg,Joelle C.,"Chicago, IL",friends,0,reviews,14,,,,https://www.yelp.com/biz_share/fisvNtPsL4wTOt88Hu_cpQ/review/q4XuIYBSZljYAYZkEBzqcw,[object Object],Share review,javascript:;,Embed review,https://www.yelp.com/thanx?complimentable_id=q4XuIYBSZljYAYZkEBzqcw&complimentable_type=REVIEW&previous_url=https%3A%2F%2Fwww.yelp.com%2Fbiz%2Fsol-cafe-chicago%3Fstart%3D60&user_id=YCHthOl844FNrUNQW2_m9A,Compliment,https://www.yelp.com/mail?action_send_form=1&dst=YCHthOl844FNrUNQW2_m9A&return_url=https%3A%2F%2Fwww.yelp.com%2Fbiz%2Fsol-cafe-chicago%3Fstart%3D60,Send message,https://www.yelp.com/following_user/add?dst_user_id=YCHthOl844FNrUNQW2_m9A&previous_url=https://www.yelp.com/biz/sol-cafe-chicago?start=60,Follow Joelle C.,https://www.yelp.com/following_user/remove?dst_user_id=YCHthOl844FNrUNQW2_m9A&previous_url=https://www.yelp.com/biz/sol-cafe-chicago?start=60,Stop following Joelle C.,https://s3-media2.fl.yelpcdn.com/assets/srv0/yelp_design_web/9b34e39ccbeb/assets/img/stars/stars.png,4/7/2017,,,Every single espresso I've ever gotten has been absolutely delicious. These baristas are seriously talented. A serious gem in rogers park.,Was this review …?,Useful,,Funny,Cool,,Others will see how you vote!,https://s3-media3.fl.yelpcdn.com/assets/srv0/yelp_deanonymize_ufc/f871a0ff7872/lib/img/200x120_ufc_globe.png,"Heads up: From now on, other Yelpers will be able to see how you voted. Want to chime in?","Yes, Let Me Vote!",Maybe Later,https://www.yelp.com/flag_content?biz_id=fisvNtPsL4wTOt88Hu_cpQ&flag_id=q4XuIYBSZljYAYZkEBzqcw&flag_type=review&previous_url=https%3A%2F%2Fwww.yelp.com%2Fbiz%2Fsol-cafe-chicago%3Fstart%3D60,Report review
