X,Y,X,Y,wkt_geom,insert_tim,id,license_id,account_nu,site_numbe,legal_name,doing_busi,address,city,state,zip_code,license_co,license_de,license_nu,applicatio,applicat_1,applicat_2,payment_da,conditiona,license_st,expiration,license_ap,date_issue,license__1,license__2,ssa,latitude,longitude,location,geom_3435,time_updat,time_creat,gid,business_a,business_1
-87.76038586,41.79613355,-87.760385860000000,41.796133550000000,Point (-87.7603858620000068 41.79613354699999661),00:52.5,2386049-20150806,2386049,396867,1,CAFE ROSA LLC,CAFE ROSA,5842 S ARCHER AVE,CHICAGO,IL,60638,1475,Consumption on Premises - Incidental Activity,2386049,ISSUE,,,6/26/15,N,8/6/15,8/15/17,8/5/15,8/6/15,AAI,,,41.796133550000000,-87.760385860000000,,"SRID=3435;POINT(1140480.81499699 1868822.21114645)",12:53.0,12:53.0,795027,Consumption of Liquor on Premises,638
-87.59235089,41.7993949,-87.592350890000006,41.799394900000003,Point (-87.59235088699999494 41.79939489800000274),21:30.5,2084345-20150516,2389217,360219,1,"CAFE 53 INC.,",CAFE 53,1369 E 53RD ST,CHICAGO,IL,60615,1006,Retail Food Establishment,2084345,RENEW,,,3/24/15,N,5/16/15,5/15/17,3/24/15,3/25/15,AAI,,,41.799394900000003,-87.592350890000006,,"SRID=3435;POINT(1186290.45802133 1870360.80136543)",15:14.0,15:14.0,761634,Retail Sales of Perishable Foods,775
-87.58781452,41.79966712,-87.587814519999995,41.799667120000002,Point (-87.58781452399999523 41.79966712299999898),00:55.1,2398568-20150904,2398568,369504,17,"COFFEE HOUSE HOLDINGS, INC.",STARBUCKS COFFEE #226,1530 E 53RD ST 1,CHICAGO,IL,60615,1475,Consumption on Premises - Incidental Activity,2398568,ISSUE,,,7/7/15,N,9/4/15,9/15/17,9/4/15,9/4/15,AAC,3/14/17,,41.799667120000002,-87.587814519999995,,"SRID=3435;POINT(1187526.51591819 1870470.69400757)",56:34.0,56:34.0,39790,Consumption of Liquor on Premises,638
-87.58836369,41.80040952,-87.588363689999994,41.800409520000002,Point (-87.58836368599999389 41.80040952400000265),00:24.4,2278787-20160316,2445553,383871,1,IL HOLDINGS II LLC,NATIVE FOODS CAFE,1518 E HARPER CT 1ST,CHICAGO,IL,60615,1475,Consumption on Premises - Incidental Activity,2278787,RENEW,,,3/14/16,N,3/16/16,3/15/18,3/14/16,3/15/16,AAI,,,41.800409520000002,-87.588363689999994,,"SRID=3435;POINT(1187374.43335488 1870739.92268279)",14:08.0,14:08.0,859686,Consumption of Liquor on Premises,638
-87.58836369,41.80040952,-87.588363689999994,41.800409520000002,Point (-87.58836368599999389 41.80040952400000265),00:31.6,2431738-20160822,2431738,401914,2,NF ILLINOIS LLC,NATIVE FOODS CAFE,1518 E HARPER CT 1,CHICAGO,IL,60615,1475,Consumption on Premises - Incidental Activity,2431738,ISSUE,,,5/13/16,N,8/22/16,8/15/18,8/22/16,8/22/16,AAI,,,41.800409520000002,-87.588363689999994,,"SRID=3435;POINT(1187374.43335488 1870739.92268279)",10:01.0,10:01.0,874929,Consumption of Liquor on Premises,638
-87.58661451,41.80369566,-87.586614510000004,41.803695660000002,Point (-87.5866145109999934 41.80369566099999901),00:22.7,2277827-20150916,2417191,383507,1,"Bridgeport Coffee Hyde Park, LLC",Bridgeport Coffee,5020 S CORNELL AVE IST FLOOR,CHICAGO,IL,60615,1006,Retail Food Establishment,2277827,RENEW,,,10/13/15,N,9/16/15,9/15/17,10/13/15,10/14/15,AAI,,,41.803695660000002,-87.586614510000004,,"SRID=3435;POINT(1187840.96591131 1871941.51209517)",11:45.0,11:45.0,795134,Retail Sales of General Merchandise and Non-Perishable Food | Sale of Food Prepared Onsite With Dining Area,767 | 781
-87.74300342,41.80753346,-87.743003419999994,41.807533460000002,Point (-87.74300342099999739 41.80753345699999812),48:24.5,2093902-20170416,2513205,63414,149,STARBUCKS CORPORATION,STARBUCKS COFFEE #2372,4701 S CICERO AVE 1 1,CHICAGO,IL,60632,1006,Retail Food Establishment,2093902,RENEW,,,3/31/17,N,4/16/17,4/15/19,3/31/17,4/5/17,AAI,,,41.807533460000002,-87.743003419999994,,"SRID=3435;POINT(1145192.1329295 1873008.33303824)",59:01.0,59:01.0,971769,Retail Sales of Perishable Foods,775
-87.71539544,41.80808535,-87.715395439999995,41.808085349999999,Point (-87.71539543699999797 41.80808535199999909),00:31.5,2134493-20160316,2443569,3090,12,"ACE COFFEE BAR, INC.","ACE COFFEE BAR, INC.",3642 W 47TH ST,CHICAGO,IL,60632,1006,Retail Food Establishment,2134493,RENEW,,,3/4/16,N,3/16/16,3/15/18,3/4/16,3/8/16,AAI,,,41.808085349999999,-87.715395439999995,,"SRID=3435;POINT(1152717.50683357 1873262.34851418)",07:11.0,07:11.0,859067,Retail Sales of Perishable Foods,775
-87.7038633,41.80900229,-87.703863299999995,41.809002290000002,Point (-87.70386329599999442 41.80900228699999843),00:24.3,2411699-20150713,2411699,399496,1,CAFE EL MESON INCORPORATED,CAFE EL MESON INCORPORATED,4631 S KEDZIE AVE,CHICAGO,IL,60632,1006,Retail Food Establishment,2411699,ISSUE,,,6/30/15,N,7/13/15,7/15/17,7/10/15,7/13/15,AAI,,,41.809002290000002,-87.703863299999995,,"SRID=3435;POINT(1155859.06457263 1873619.29058727)",05:00.0,05:00.0,477620,Sale of Food Prepared Onsite With Dining Area,781
-87.66028326,41.81060129,-87.660283260000000,41.810601290000001,Point (-87.66028325899999629 41.81060129400000136),00:24.5,2423488-20160223,2423488,400974,1,FOUR LETTER WORD LLC,FOUR LETTER WORD COFFEE,1400 W 46TH ST,CHICAGO,IL,60609,1006,Retail Food Establishment,2423488,ISSUE,,,2/8/16,N,2/23/16,3/15/18,2/22/16,2/23/16,AAI,,,41.810601290000001,-87.660283260000000,,"SRID=3435;POINT(1167735.55465119 1874291.99333998)",05:24.0,05:24.0,857779,Preparation of Food and Dining on Premise With Seating,735
-87.68466091,41.81120769,-87.684660910000005,41.811207690000003,Point (-87.6846609140000055 41.8112076880000032),10:03.4,2125127-20161216,2493590,17346,12,CONLEY E SHIRLEY SENIOR,Northstar coffee,4530-4598 S WESTERN AVE 1 0,CHICAGO,IL,60609,1006,Retail Food Establishment,2125127,RENEW,,,12/22/16,N,12/16/16,12/15/18,12/22/16,3/9/17,AAI,,,41.811207690000003,-87.684660910000005,,"SRID=3435;POINT(1161088.0668824 1874461.85453244)",00:23.0,00:23.0,956736,Retail Sales of Perishable Foods,775
-87.60655226,41.81627253,-87.606552260000001,41.816272529999999,Point (-87.60655226100000448 41.81627252500000225),00:46.4,2404275-20150730,2404275,348393,2,"CAFE ON THE GROVE, INC.",CAFE ON THE GROVE,4317 S COTTAGE GROVE AVE 1ST,CHICAGO,IL,60653,1006,Retail Food Establishment,2404275,ISSUE,,,5/19/15,N,7/30/15,8/15/17,7/24/15,7/30/15,AAI,,,41.816272529999999,-87.606552260000001,,"SRID=3435;POINT(1182366.19870894 1876477.86230724)",10:34.0,10:34.0,794521,Sale of Food Prepared Onsite With Dining Area,781
-87.66530429,41.81631698,-87.665304289999995,41.816316980000003,Point (-87.66530428999999458 41.81631698099999994),00:43.6,2179926-20160916,2481953,374835,1,CAFETERIA YESENIA INCORPORATED,CAFETERIA YESENIA,4244 S ASHLAND AVE 1,CHICAGO,IL,60609,1006,Retail Food Establishment,2179926,RENEW,,,12/9/16,N,9/16/16,9/15/18,12/9/16,12/9/16,AAI,,,41.816316980000003,-87.665304289999995,,"SRID=3435;POINT(1166350.53345139 1876364.07935016)",05:50.0,05:50.0,884981,Retail Sales of Perishable Foods,775
-87.61300231,41.8168135,-87.613002309999999,41.816813500000002,Point (-87.61300230800000577 41.81681349499999811),29:28.0,2064590-20170116,2499451,302183,5,MARGO STROTTER / EDWIN SINGLETON,AINT SHE SWEET CAFE,526 E 43RD ST 1,CHICAGO,IL,60653,1006,Retail Food Establishment,2064590,RENEW,,,1/4/17,N,1/16/17,1/15/19,1/4/17,1/5/17,AAI,,,41.816813500000002,-87.613002309999999,,"SRID=3435;POINT(1180606.29124643 1876660.18409596)",59:56.0,59:56.0,894616,Retail Sales of Perishable Foods,775
-87.65207146,41.83056217,-87.652071460000002,41.830562170000000,Point (-87.65207145700000524 41.83056217200000049),00:36.9,1697491-20160116,2435939,302540,1,"ZHOU B CAFE, LLC",ZHOU B CAFE,1029 W 35TH ST,CHICAGO,IL,60609,1475,Consumption on Premises - Incidental Activity,1697491,RENEW,,,7/15/16,N,1/16/16,1/15/18,7/15/16,7/18/16,AAI,,,41.830562170000000,-87.652071460000002,,"SRID=3435;POINT(1169916.58006602 1881583.28324825)",16:15.0,16:15.0,871221,Consumption of Liquor on Premises,638
-87.62679018,41.83078218,-87.626790180000000,41.830782180000000,Point (-87.62679017600000009 41.83078218099999646),48:24.5,2093900-20170416,2513204,63414,148,STARBUCKS CORPORATION,STARBUCKS #10634,3506 S STATE ST 1 1,CHICAGO,IL,60609,1006,Retail Food Establishment,2093900,RENEW,,,3/31/17,N,4/16/17,4/15/19,3/31/17,4/5/17,AAI,,,41.830782180000000,-87.626790180000000,,"SRID=3435;POINT(1176805.95141197 1881719.10796927)",59:01.0,59:01.0,971736,Retail Sales of Perishable Foods,775
-87.6269922,41.83111342,-87.626992200000004,41.831113420000001,Point (-87.62699219900000003 41.83111342400000154),00:36.0,2027323-20160616,2459960,63395,10,ILLINOIS INSTITUTE OF TECHNOLOGY,Tower Cafe,10 W 35TH ST 1ST FLOOR,CHICAGO,IL,60616,1006,Retail Food Establishment,2027323,RENEW,,,5/6/16,N,6/16/16,6/15/18,5/6/16,5/9/16,AAI,,,41.831113420000001,-87.626992200000004,,"SRID=3435;POINT(1176749.90079974 1881839.35887704)",05:52.0,05:52.0,864871,Retail Sales of Perishable Foods,775
-87.64577013,41.83611698,-87.645770130000002,41.836116980000000,Point (-87.6457701270000058 41.83611698400000023),00:28.1,2179543-20160916,2481942,374688,1,JANUARY E. OVERTON,JACKALOPE COFFEE & TEA HOUSE,753-755 W 32ND ST 1ST,CHICAGO,IL,60616,1006,Retail Food Establishment,2179543,RENEW,,,9/6/16,N,9/16/16,9/15/18,9/6/16,10/24/16,AAI,,,41.836116980000000,-87.645770130000002,,"SRID=3435;POINT(1171617.71025506 1883621.11741529)",17:57.0,17:57.0,881052,Retail Sales of Perishable Foods,775
-87.64155285,41.83778774,-87.641552849999997,41.837787740000003,Point (-87.64155284500000676 41.83778774299999981),00:31.9,2328332-20160502,2328332,390265,1,AURORA MONTOYA,BRIDGEPORT YOGURT & CAFE,3108 S WALLACE ST 1ST,CHICAGO,IL,60616,1006,Retail Food Establishment,2328332,ISSUE,,,4/22/16,N,5/2/16,5/15/18,4/29/16,5/2/16,AAI,,,41.837787740000003,-87.641552849999997,,"SRID=3435;POINT(1172762.06386106 1884239.163539)",05:59.0,05:59.0,864287,Sale of Food Prepared Onsite With Dining Area,781
-87.65099272,41.83794297,-87.650992720000005,41.837942970000000,Point (-87.65099272199999803 41.83794296599999996),00:35.7,1492765-20151216,2430352,276924,1,BRIDGEPORT COFFEE HOUSE INC,BRIDGEPORT COFFEE HOUSE INC,3101 S MORGAN ST,CHICAGO,IL,60608,1006,Retail Food Establishment,1492765,RENEW,,,11/18/15,N,12/16/15,12/15/17,11/18/15,4/18/16,AAI,,,41.837942970000000,-87.650992720000005,,"SRID=3435;POINT(1170189.20863894 1884275.14960945)",04:52.0,04:52.0,862571,Retail Sales of Perishable Foods,775
-87.65946451,41.84078798,-87.659464510000006,41.840787980000002,Point (-87.65946451099999592 41.84078798299999846),00:40.3,2269679-20150716,2403254,382285,1,ARCHER CAFE INC.,ARCHER CAFE,2951 S ARCHER AVE 1ST,CHICAGO,IL,60608,1006,Retail Food Establishment,2269679,RENEW,,,6/15/15,N,7/16/15,7/15/17,6/15/15,6/16/15,AAI,,,41.840787980000002,-87.659464510000006,,"SRID=3435;POINT(1167872.48316383 1885293.63790156)",10:39.0,10:39.0,34110,Preparation of Food and Dining on Premise With Seating,735
-87.71552975,41.84243106,-87.715529750000002,41.842431060000003,Point (-87.71552975100000538 41.842431064000003),00:45.1,2115244-20151016,2422011,366278,1,"AZUCAR, NIEVES AND CAFE CORPORATION","AZUCAR, NIEVES AND CAFE CORPORATION",3617 W 27TH ST 1ST,CHICAGO,IL,60623,1006,Retail Food Establishment,2115244,RENEW,,,10/7/15,N,10/16/15,10/15/17,10/7/15,10/7/15,AAI,,,41.842431060000003,-87.715529750000002,,"SRID=3435;POINT(1152590.89245219 1885777.49369513)",08:12.0,08:12.0,632248,Retail Sales of Perishable Foods,775
-87.69530931,41.84299599,-87.695309309999999,41.842995989999999,Point (-87.69530930599999863 41.84299598999999859),00:32.6,1893699-20160316,2443565,3090,8,"ACE COFFEE BAR, INC.",ACE COFFEE BAR,2650 S CALIFORNIA AVE 2ND,CHICAGO,IL,60608,1006,Retail Food Establishment,1893699,RENEW,,,3/8/16,N,3/16/16,3/15/18,3/8/16,3/9/16,AAI,,,41.842995989999999,-87.695309309999999,,"SRID=3435;POINT(1158099.11316565 1886023.63233673)",09:48.0,09:48.0,859133,Retail Sales of Perishable Foods,775
-87.7297231,41.84407073,-87.729723100000001,41.844070729999999,Point (-87.7297231040000014 41.84407072599999822),00:22.5,2506316-20161230,2506316,412195,2,LOS PEKES ICE CREAM & COFFEE SHOP INC.,LOS PEKES ICE CREAM & COFFEE SHOP INC.,4207 W 26TH ST 1ST,CHICAGO,IL,60623,1006,Retail Food Establishment,2506316,ISSUE,,,12/23/16,N,12/30/16,1/15/19,12/29/16,12/30/16,AAI,,,41.844070729999999,-87.729723100000001,,"SRID=3435;POINT(1148719.23149676 1886347.4800854)",58:20.0,58:20.0,893241,Sale of Food Prepared Onsite With Dining Area,781
-87.68560744,41.84530356,-87.685607439999998,41.845303559999998,Point (-87.68560743899999466 41.84530355599999751),00:26.8,1767962-20151216,2430410,287709,4,UNIVERSAL CAR ALARMS & SOUND SYSTEMS INC.,CHUBBY'S CAFE,2544 S WESTERN AVE 1ST FLOOR FRONT,CHICAGO,IL,60608,1006,Retail Food Establishment,1767962,RENEW,,,12/29/15,N,12/16/15,12/15/17,12/29/15,12/29/15,AAI,,,41.845303559999998,-87.685607439999998,,"SRID=3435;POINT(1160736.35359102 1886884.28925725)",07:19.0,07:19.0,27244,Retail Sales of Perishable Foods,775
-87.68321584,41.84757384,-87.683215840000003,41.847573840000003,Point (-87.68321583899999894 41.84757384099999911),00:28.4,1213-20151216,2429261,232,1,S L J CORP,BRUNA'S CAFE,2424 S OAKLEY AVE,CHICAGO,IL,60608,1475,Consumption on Premises - Incidental Activity,1213,RENEW,,,11/16/15,N,12/16/15,12/15/17,11/16/15,11/17/15,AAI,,,41.847573840000003,-87.683215840000003,,"SRID=3435;POINT(1161381.73509713 1887716.49738228)",09:17.0,09:17.0,851768,Consumption of Liquor on Premises,638
-87.63178011,41.84886789,-87.631780109999994,41.848867890000001,Point (-87.63178011300000492 41.84886788699999727),35:19.2,2009150-20160616,2461603,349419,1,"KO FUNG GARDEN, INC.",GOLDEN APPLE CAFE & BAKERY,2409 S WENTWORTH AVE 1ST,CHICAGO,IL,60616,1006,Retail Food Establishment,2009150,RENEW,,,6/14/16,N,6/16/16,6/15/18,6/14/16,6/15/16,AAI,,,41.848867890000001,-87.631780109999994,,"SRID=3435;POINT(1175392.19339137 1888298.33374382)",17:32.0,17:32.0,869917,Retail Sales of Perishable Foods,775
-87.62557982,41.84997599,-87.625579819999999,41.849975989999997,Point (-87.62557981899999504 41.84997598500000038),34:27.2,2385592-20150505,2385592,396695,1,"South Loop Cafe, Inc.","South Loop Cafe, Inc.",2336 S WABASH AVE 1,CHICAGO,IL,60616,1006,Retail Food Establishment,2385592,ISSUE,,,3/3/15,N,5/5/15,5/15/17,5/4/15,5/5/15,AAI,,,41.849975989999997,-87.625579819999999,,"SRID=3435;POINT(1177078.18063601 1888715.9835457)",10:14.0,10:14.0,491722,Sale of Food Prepared Onsite With Dining Area,781
-87.65491859,41.85262495,-87.654918589999994,41.852624949999999,Point (-87.65491858500000433 41.85262494599999883),00:03.7,1998720-20151216,2430856,347053,1,"MAY ST. CAFE 1, INC.",MAY STREET CAFE,1146 W CERMAK RD 1ST,CHICAGO,IL,60608,1481,Caterer's Liquor License,1998720,RENEW,,,12/16/15,N,12/16/15,12/15/17,12/16/15,2/7/17,AAI,,,41.852624949999999,-87.654918589999994,,"SRID=3435;POINT(1169077.13464167 1889616.74235214)",59:38.0,59:38.0,926652,Catering of Liquor To Events,630
-87.63311319,41.85272679,-87.633113190000003,41.852726789999998,Point (-87.6331131900000031 41.85272678599999807),00:36.0,1594913-20160616,2460908,291008,1,CHAO H. XIE,SUNLIGHT CAFE,227 W CERMAK RD,CHICAGO,IL,60616,1006,Retail Food Establishment,1594913,RENEW,,,5/6/16,N,6/16/16,6/15/18,5/6/16,5/9/16,AAI,,,41.852726789999998,-87.633113190000003,,"SRID=3435;POINT(1175017.52058666 1889701.54195707)",14:08.0,14:08.0,864867,Retail Sales of Perishable Foods,775
-87.71932895,41.85319452,-87.719328950000005,41.853194520000002,Point (-87.71932894799999758 41.85319451499999843),00:22.6,2184944-20160816,2471720,30191,4,LAWNDALE CHRISTIAN HEALTH CENTER,GREEN TOMATO CAFE,3750 W OGDEN AVE 1ST,CHICAGO,IL,60623,1006,Retail Food Establishment,2184944,RENEW,,,7/25/16,N,8/16/16,8/15/18,7/25/16,7/26/16,AAI,,,41.853194520000002,-87.719328950000005,,"SRID=3435;POINT(1151527.62934607 1889692.233528)",08:13.0,08:13.0,872004,Retail Sales of Perishable Foods,775
-87.63509441,41.85360599,-87.635094409999994,41.853605989999998,Point (-87.63509440900000413 41.85360598599999804),00:29.1,1803494-20160616,2459457,21266,2,"CAPTAIN CAFE & BAKERY, INC.",CAPTAIN CAFE & BAKERY,2161 S CHINA PL 1ST FLOOR 1,CHICAGO,IL,60616,1006,Retail Food Establishment,1803494,RENEW,,,4/24/16,N,6/16/16,6/15/18,4/24/16,4/25/16,AAI,,,41.853605989999998,-87.635094409999994,,"SRID=3435;POINT(1174475.15040228 1890017.52490158)",04:10.0,04:10.0,863465,Retail Sales of Perishable Foods,775
-87.6855418,41.85392356,-87.685541799999996,41.853923559999998,Point (-87.68554179699999906 41.85392356199999853),00:35.2,2032864-20160616,2461719,353232,1,2025 CASA CAFE INC.,CASA CAFE,2025 S WESTERN AVE 1,CHICAGO,IL,60608,1006,Retail Food Establishment,2032864,RENEW,,,6/2/16,N,6/16/16,6/15/18,6/2/16,9/13/16,AAI,,,41.853923559999998,-87.685541799999996,,"SRID=3435;POINT(1160730.54429485 1890025.52716632)",56:35.0,56:35.0,877143,Retail Sales of Perishable Foods,775
-87.67605573,41.85454816,-87.676055730000002,41.854548160000000,Point (-87.67605573199999469 41.85454816400000055),00:32.3,2476321-20161101,2476321,407731,1,"JUMPING BEANS, INC.",L CAFECITO JUMPING BEAN,2010 S DAMEN AVE 1,CHICAGO,IL,60608,1006,Retail Food Establishment,2476321,ISSUE,,,10/24/16,N,11/1/16,11/15/18,10/31/16,11/1/16,AAI,,,41.854548160000000,-87.676055730000002,,"SRID=3435;POINT(1163313.14280149 1890272.76976644)",57:25.0,57:25.0,881663,Sale of Food Prepared Onsite With Dining Area,781
-87.62730544,41.85588513,-87.627305440000001,41.855885129999997,Point (-87.62730543600000033 41.85588513100000085),35:19.2,2293114-20160616,2460999,305393,3,"SOUTH LOOP HOLDINGS, LLC",CAFE BIONDA,1922-1924 S STATE ST,CHICAGO,IL,60616,1475,Consumption on Premises - Incidental Activity,2293114,RENEW,,,6/28/16,N,6/16/16,6/15/18,6/28/16,6/29/16,AAI,,,41.855885129999997,-87.627305440000001,,"SRID=3435;POINT(1176590.32702353 1890865.3916497)",09:31.0,09:31.0,868522,Consumption of Liquor on Premises,638
-87.66789399,41.85765704,-87.667893989999996,41.857657039999999,Point (-87.6678939850000063 41.85765704399999976),00:27.5,2350043-20160716,2468255,373157,4,"BOW & TRUSS, LLC",BowTruss Coffee Roasters,1641 W 18TH ST STOREFRONT,CHICAGO,IL,60608,1006,Retail Food Establishment,2350043,RENEW,,,7/14/16,N,7/16/16,7/15/18,7/14/16,7/28/16,AAC,3/9/17,,41.857657039999999,-87.667893989999996,,"SRID=3435;POINT(1165527.89138685 1891422.76369727)",00:22.0,00:22.0,872223,Sale of Food Prepared Onsite With Dining Area | Retail Sales of General Merchandise and Non-Perishable Food,781 | 767
-87.66283279,41.85774187,-87.662832789999996,41.857741869999998,Point (-87.66283278599999562 41.85774186999999813),00:33.3,34672-20151216,2429459,14892,1,"CAFE JUMPING BEAN, INC",CAFE JUMPING BEAN,1439 W 18TH ST,CHICAGO,IL,60608,1006,Retail Food Establishment,34672,RENEW,,,12/14/15,N,12/16/15,12/15/17,12/14/15,12/16/15,AAI,,,41.857741869999998,-87.662832789999996,,"SRID=3435;POINT(1166906.42048957 1891464.40052484)",11:01.0,11:01.0,856754,Retail Sales of Perishable Foods,775
-87.6465048,41.85818386,-87.646504800000002,41.858183859999997,Point (-87.6465047960000021 41.85818385700000022),00:25.7,2350228-20160916,2482387,392702,1,"FIGUEROA KRISTOFFER'S CAFE AND BAKERY, INC.",KRISTOFFER'S CAFE AND BAKERY,1733 S HALSTED ST 1ST,CHICAGO,IL,60608,1006,Retail Food Establishment,2350228,RENEW,,,9/12/16,N,9/16/16,9/15/18,9/12/16,9/12/16,AAI,,,41.858183859999997,-87.646504800000002,,"SRID=3435;POINT(1171353.19402139 1891660.61837469)",56:45.0,56:45.0,876992,Sale of Food Prepared Onsite With Dining Area,781
-87.62741185,41.860451,-87.627411850000001,41.860450999999998,Point (-87.62741185299999813 41.8604509959999973),00:03.4,2078938-20170416,2515099,359346,1,"OVERFLOW COFFEE BAR, L3C","OVERFLOW COFFEE BAR, L3C",1550 S STATE ST 1ST 119,CHICAGO,IL,60605,1006,Retail Food Establishment,2078938,RENEW,,,3/16/17,N,4/16/17,4/15/19,3/16/17,3/17/17,AAI,,,41.860450999999998,-87.627411850000001,,"SRID=3435;POINT(1176547.65665427 1892528.94477063)",55:53.0,55:53.0,958795,Retail Sales of Perishable Foods,775
-87.6407235,41.86333783,-87.640723499999993,41.863337829999999,Point (-87.6407234969999962 41.86333783199999914),00:26.6,3858-20160516,2453721,24769,1,HARVEL CORPORATION,HARVEL CORP (COFFEE UNLIMITED),1408 S CLINTON ST 1ST,CHICAGO,IL,60607,1006,Retail Food Establishment,3858,RENEW,,,3/25/16,N,5/16/16,5/15/18,3/25/16,3/28/16,AAI,,,41.863337829999999,-87.640723499999993,,"SRID=3435;POINT(1172912.97081968 1893551.36774065)",06:15.0,06:15.0,860630,Retail Sales of Perishable Foods,775
-87.64699277,41.86475003,-87.646992769999997,41.864750030000003,Point (-87.64699276999999711 41.86475002499999931),00:35.6,2341139-20161116,2489369,22622,7,"PEET'S OPERATING COMPANY, INC.",PEET'S COFFEE & TEA,1328 S HALSTED ST 1ST,CHICAGO,IL,60607,1006,Retail Food Establishment,2341139,RENEW,,,11/3/16,N,11/16/16,11/15/18,11/3/16,11/4/16,AAI,,,41.864750030000003,-87.646992769999997,,"SRID=3435;POINT(1171201.13339248 1894052.25325752)",56:21.0,56:21.0,882100,Retail Sales of General Merchandise and Non-Perishable Food | Sale of Food Prepared Onsite With Dining Area,767 | 781
-87.61542192,41.86513524,-87.615421920000003,41.865135240000001,Point (-87.61542192100000648 41.86513523499999678),00:29.2,1696804-20160316,2444154,65268,5,"LAKEFRONT OPERATIONS, INC.",MUSEUM CAMPUS CAFE,500 E MCFETRIDGE DR,CHICAGO,IL,60605,1006,Retail Food Establishment,1696804,RENEW,,,3/11/16,N,3/16/16,3/15/18,3/11/16,3/14/16,AAI,,,41.865135240000001,-87.615421920000003,,"SRID=3435;POINT(1179799.53811846 1894262.9564807)",13:38.0,13:38.0,859550,Retail Sales of Perishable Foods,775
-87.64081331,41.86553468,-87.640813309999999,41.865534680000003,Point (-87.64081331200000591 41.86553467800000305),10:03.4,2108640-20161216,2493587,17346,9,CONLEY E SHIRLEY SENIOR,northstar coffee,1300 S CLINTON ST 1ST,CHICAGO,IL,60607,1006,Retail Food Establishment,2108640,RENEW,,,12/22/16,N,12/16/16,12/15/18,12/22/16,3/9/17,AAI,,,41.865534680000003,-87.640813309999999,,"SRID=3435;POINT(1172882.04795478 1894351.69699316)",00:23.0,00:23.0,956727,Retail Sales of Perishable Foods,775
